play_count,score,link,domain,name
1290000,9.5,https://v.qq.com/x/cover/pxsfnbpa25rqw2e.html,qq,绝命毒师第三季
830000,7.8,https://v.qq.com/x/cover/om1r3d7cvx7hd4a.html,qq,让爱作主
30000,8.6,https://v.qq.com/x/cover/n4mqnwf16xw5h6r.html,qq,新星
100000000,8.3,https://v.qq.com/x/cover/ugywzwpmb2c54oe.html,qq,淑女之家
32170000,8.9,https://v.qq.com/x/cover/mriu4yve19v05i1.html,qq,蛇蝎女佣第二季
240000,7.6,https://v.qq.com/x/cover/ylku5iegc873mzg.html,qq,山水友相逢
830000,7.9,https://v.qq.com/x/cover/dbr8vtde6cypa8j.html,qq,泪洒红城
16010000,7.9,https://v.qq.com/x/cover/7oeegvf2v2thatg.html,qq,我的糟糠之妻
62050000,8.1,https://v.qq.com/x/cover/ri7vk7e0hzun9he.html,qq,吸血鬼日记第五季
11070000,8.1,https://v.qq.com/x/cover/6i55js6l0hljlxk.html,qq,都是天使惹的祸
1800000,8.2,https://v.qq.com/x/cover/3j28inqvu7r0fdi.html,qq,光荣岁月
650000,7.0,https://v.qq.com/x/cover/7blku4nbzftd2le.html,qq,谁在说谎
180000,7.9,https://v.qq.com/x/cover/r8r13u84r6wv423.html,qq,银楼
2160000,6.8,https://v.qq.com/x/cover/6mbvp658pkqt2f6.html,qq,攻心
24140000,9.2,https://v.qq.com/x/cover/z0jwvhtzezyus39.html,qq,原乡
1270000,7.8,https://v.qq.com/x/cover/zt31qooiilr41qh.html,qq,兄弟如手足
4280000,7.5,https://v.qq.com/x/cover/xx6qfu13g7cb4yj.html,qq,乾隆与香妃
2330000,8.0,https://v.qq.com/x/cover/tqdrp0688us3s4b.html,qq,信义
18390000,8.2,https://v.qq.com/x/cover/8qfu2y62aw0kion.html,qq,铁齿铜牙纪晓岚3
78650000,8.4,https://v.qq.com/x/cover/1sfwlyriu25cqt9.html,qq,绿箭侠第一季
79880000,8.2,https://v.qq.com/x/cover/8y3t8q487547ogk.html,qq,妻妾成群
710000,6.6,https://v.qq.com/x/cover/wkf4ucecbe1476l.html,qq,柜中美人
5180000,7.7,https://v.qq.com/x/cover/ei9w5141187ibo2.html,qq,使徒行者2
320000,6.3,https://v.qq.com/x/cover/xos9vgs02ddvhfw.html,qq,明星危情
2490000,7.0,https://v.qq.com/x/cover/s9h9107f8cs654w.html,qq,不要离开我
4160000,9.1,https://v.qq.com/x/cover/3tezx03hr57n13x.html,qq,大校的女儿
9870000,7.3,https://v.qq.com/x/cover/pkzqgbepv20wy5t.html,qq,老板来了欢乐周边
1780000,7.9,https://v.qq.com/x/cover/kfvv0ugynrzgjg3.html,qq,凝视黑夜
4660000,7.4,https://v.qq.com/x/cover/aqevyu7erqojfth.html,qq,天使快递
74640000,8.5,https://v.qq.com/x/cover/cr33gnj66c0tf50.html,qq,春心荡漾第一季
71400000,6.7,https://v.qq.com/x/cover/uzqpjlxfbq87p4i.html,qq,跟我回家
12540000,6.8,https://v.qq.com/x/cover/ljhqld37r3brx3d.html,qq,极限追捕
4960000,6.4,https://v.qq.com/x/cover/a7m6paguep45wcg.html,qq,求婚 第1部
290000,7.1,https://v.qq.com/x/cover/kwa47g6mt19foax.html,qq,天空之城
30000,7.6,https://v.qq.com/x/cover/9jutzupqs1gcvqg.html,qq,在路上
820000,9.5,https://v.qq.com/x/cover/hxpvvbojcs8stj9.html,qq,古城童话
2490000,8.3,https://v.qq.com/x/cover/05debcbwfi8c973.html,qq,红色警戒
1610000,8.5,https://v.qq.com/x/cover/5x55i1f7vg46aav.html,qq,我的奇妙男友制作特辑
7400000,8.6,https://v.qq.com/x/cover/p4d4qn0n9x000lj.html,qq,欢喜亲家
770000,6.7,https://v.qq.com/x/cover/nfwlnr210qa18ru.html,qq,谷穗黄了
6500000,7.8,https://v.qq.com/x/cover/pgwxxt72dxz1g3q.html,qq,春蚕织梦
40000,8.7,https://v.qq.com/x/cover/fldpiyvhpz6qgmj.html,qq,半边楼
270000,7.7,https://v.qq.com/x/cover/mv9lzuqbu45pxtk.html,qq,暗夜心慌慌
170000,9.3,https://v.qq.com/x/cover/kivhvryg64kvody.html,qq,布尔什维克兄弟
2930000,8.7,https://v.qq.com/x/cover/wmahf5sd9dw8p18.html,qq,漂亮女人
100000000,6.5,https://v.qq.com/x/cover/0kzpjjr1iclvd4n.html,qq,待嫁老爸
160000,7.8,https://v.qq.com/x/cover/ej12rakwmm7dfmi.html,qq,好汉一箩筐
1280000,8.6,https://v.qq.com/x/cover/9ws7bf8wxtqy18j.html,qq,上海探戈
67870000,7.9,https://v.qq.com/x/cover/zs1evjv25rp97ph.html,qq,闪耀的罗曼史
1210000,9.4,https://v.qq.com/x/cover/594igyblmxq85wn.html,qq,绝命毒师第二季
6090000,7.0,https://v.qq.com/x/cover/0sf2u4q9ia6kp1x.html,qq,步步惊心：丽
990000,6.2,https://v.qq.com/x/cover/r98fjf30y0wtrok.html,qq,大话江湖
56590000,6.3,https://v.qq.com/x/cover/zg6lz2rcw73111e.html,qq,宫锁珠帘[TV版]
40550000,9.5,https://v.qq.com/x/cover/7fcxa8fme7l37nn.html,qq,大西洋帝国全集
700000,6.8,https://v.qq.com/x/cover/cyy6648kax1h97v.html,qq,夜深不宁静
6900000,7.8,https://v.qq.com/x/cover/62sbt3qcbcbm8jh.html,qq,内线(前传)
570000,7.7,https://v.qq.com/x/cover/nuz0t593zgzj8fz.html,qq,干部
240000,8.3,https://v.qq.com/x/cover/eir3z62yzauuhzj.html,qq,画魂
9890000,7.3,https://v.qq.com/x/cover/b8yzapg30vqwl76.html,qq,爱的阶梯迪丽热巴cut
14590000,8.3,https://v.qq.com/x/cover/vtrabnd83qfm1t4.html,qq,这该死的爱
240000,8.9,https://v.qq.com/x/cover/0a9azgxkk7l9eqg.html,qq,变形金刚 第4季
40000,7.5,https://v.qq.com/x/cover/065kuihdfy8ywhp.html,qq,无言的结局
1350000,7.9,https://v.qq.com/x/cover/qkso1geuqt7ixzi.html,qq,大镇反
500000,7.9,https://v.qq.com/x/cover/2brkwe9siou6v4r.html,qq,天地有爱
6330000,8.4,https://v.qq.com/x/cover/a1arhdhvjb4k6as.html,qq,巨商金万德
500000000,4.8,https://v.qq.com/x/cover/yyr4mv6c86ybca5.html,qq,加油妈妈
720000,6.6,https://v.qq.com/x/cover/pkvfpim66dsgx8j.html,qq,奥特曼usa
82020000,6.8,https://v.qq.com/x/cover/xjrzyv2vhxf0ych.html,qq,婆婆也是妈
960000,7.7,https://v.qq.com/x/cover/ai5gy4m0hbmk1sf.html,qq,危情杜鹃
3800000,9.4,https://v.qq.com/x/cover/bv14b841rea1ic0.html,qq,威胁
200000000,8.5,https://v.qq.com/x/cover/g33i9qmivru0uzu.html,qq,团圆饭
54700000,7.0,https://v.qq.com/x/cover/r7il5rncgjpiy48.html,qq,婚姻攻防战之爱要付出
210000,6.7,https://v.qq.com/x/cover/lpjmo43ost1ichl.html,qq,今冬不言情
3300000,6.7,https://v.qq.com/x/cover/2u7xwh2x4d949w0.html,qq,秋香
5390000,8.5,https://v.qq.com/x/cover/75ht11kzgxoh97v.html,qq,哭婢
20590000,8.6,https://v.qq.com/x/cover/aaz7he30zr5lkg7.html,qq,真爱如血第七季
150000,7.3,https://v.qq.com/x/cover/k8a1ret7c1s4xse.html,qq,上海故事
45490000,6.4,https://v.qq.com/x/cover/ebs95dw6bk6e0z3.html,qq,风云天地[TV版]
12520000,8.7,https://v.qq.com/x/cover/vuu5onexp9euxxk.html,qq,刑警使命
53760000,6.7,https://v.qq.com/x/cover/yybogyx55xohps6.html,qq,狂飙支队
650000,6.8,https://v.qq.com/x/cover/dwoel1nywga0fl7.html,qq,倚天钦差之甘肃米案
200000000,8.0,https://v.qq.com/x/cover/fwqkrhtc7esnxwz.html,qq,囧西游2：蜜汁大魔王
98490000,6.3,https://v.qq.com/x/cover/nht8s2558ehjqoc.html,qq,全民公主
25210000,6.9,https://v.qq.com/x/cover/16sij9vuoojchk7.html,qq,特别使命
11620000,4.7,https://v.qq.com/x/cover/oghalspal0e1hyk.html,qq,会有天使替我爱你
750000,9.4,https://v.qq.com/x/cover/y6q6prp86y77wjz.html,qq,记忆的证明
21320000,7.5,https://v.qq.com/x/cover/j9gglu2rnx6ohuv.html,qq,玛丽外宿中
180000,7.2,https://v.qq.com/x/cover/1c5msjn3osey4qx.html,qq,三十年河东
930000,8.1,https://v.qq.com/x/cover/ediu2g49y4omqlb.html,qq,婚前四周半
12560000,8.5,https://v.qq.com/x/cover/v56xd3uwtegyvaa.html,qq,乱世玉缘
1020000,8.0,https://v.qq.com/x/cover/u8d3ennz8saikqs.html,qq,幸福陷阱
3040000,6.6,https://v.qq.com/x/cover/gxvnk5l34knq9i0.html,qq,老师错了
1170000,7.7,https://v.qq.com/x/cover/tcz01uxbvtk0fpj.html,qq,女人心事
6600000,8.0,https://v.qq.com/x/cover/duu4ooaieedovsp.html,qq,18岁，29岁
70920000,7.0,https://v.qq.com/x/cover/dqo0jgc4qr6v58b.html,qq,别让我看见
4120000,9.1,https://v.qq.com/x/cover/78akm2kfspondh8.html,qq,情有千千劫
880000,7.1,https://v.qq.com/x/cover/f5d2fqqn45t87c9.html,qq,鸦片战争演义
100000000,6.9,https://v.qq.com/x/cover/nlycbcjrvn5qu20.html,qq,一又二分之一的夏天
400000000,6.7,https://v.qq.com/x/cover/7nc512zk2mtx7ln.html,qq,新白发魔女传
3820000,6.8,https://v.qq.com/x/cover/d3bd7605c04c8hc.html,qq,翡翠王
9990000,6.4,https://v.qq.com/x/cover/nuid5vm5zr3x4p3.html,qq,抗日名将左权
14490000,8.7,https://v.qq.com/x/cover/r3bfp2iz9hf9whu.html,qq,如果蜗牛有爱情 纪录片
100000000,6.3,https://v.qq.com/x/cover/fubcsonbxphtb3w.html,qq,少年四大名捕[未删减版]
3810000,8.3,https://v.qq.com/x/cover/16e7pfvkgvtkhrz.html,qq,派出所的故事
18120000,9.0,https://v.qq.com/x/cover/b1nrccaxei0vmd4.html,qq,邪恶力量第十季
550000,8.0,https://v.qq.com/x/cover/91pwffpaal0os93.html,qq,独生子女
940000,8.4,https://v.qq.com/x/cover/6izsfecjrkdn4sv.html,qq,曼谷雨季
650000,6.9,https://v.qq.com/x/cover/2tyt8bcojh86jcn.html,qq,一日夫妻百日恩 高曙光版
940000,8.2,https://v.qq.com/x/cover/p0a8kt854r43xa6.html,qq,雨季不再来
24930000,7.4,https://v.qq.com/x/cover/jj4l1xljkpjionp.html,qq,超级同桌
23440000,5.0,https://v.qq.com/x/cover/zghnry44jobqjqt.html,qq,加油爱人[未删减版]
460000,7.1,https://v.qq.com/x/cover/6i73ju98wpwxjvo.html,qq,曾经与你有个梦
100000000,8.4,https://v.qq.com/x/cover/49ydgqifobwmabt.html,qq,幸福请你等等我
66930000,6.5,https://v.qq.com/x/cover/te8kmm7m6ktqxhg.html,qq,杜鹃之巢
580000,7.4,https://v.qq.com/x/cover/d2q8kdq73biiq0d.html,qq,有房没房都很忙
4330000,8.3,https://v.qq.com/x/cover/cq3ooibin43b0zf.html,qq,大王世宗
25590000,7.5,https://v.qq.com/x/cover/ee0hfg8e9jrov8w.html,qq,男神女神激情时刻回顾
1380000,7.4,https://v.qq.com/x/cover/hqmrr597l6cvzaa.html,qq,暗黑者2独家纪录片
510000,6.6,https://v.qq.com/x/cover/nxghrmgqoraipx1.html,qq,拜托了，机长
15030000,8.0,https://v.qq.com/x/cover/3aq63p7sices9k4.html,qq,单亲妈妈的苦涩浪漫
20000,7.9,https://v.qq.com/x/cover/hpzewe5ti9ltdtj.html,qq,圈内圈外
20290000,6.7,https://v.qq.com/x/cover/ct44vgyyra7irb1.html,qq,暗花
80300000,6.7,https://v.qq.com/x/cover/064knzyr29g1792.html,qq,Trot恋人
2050000,8.1,https://v.qq.com/x/cover/b2hlefto330xm4y.html,qq,温柔陷阱
3200000,7.4,https://v.qq.com/x/cover/i676js6ej4rgucm.html,qq,爱也可以
4740000,9.7,https://v.qq.com/x/cover/jxu47hb5nkpstld.html,qq,火线第一季
100000000,6.8,https://v.qq.com/x/cover/4sz7d0kcrx4bnfa.html,qq,婚姻料理
1320000,9.0,https://v.qq.com/x/cover/die93ixp65i3zht.html,qq,千里难寻
30990000,6.3,https://v.qq.com/x/cover/9zp9bafa1i28mfd.html,qq,活佛济公3
110000,7.8,https://v.qq.com/x/cover/74ec4yvwtuot1y3.html,qq,雪域情
200000,8.9,https://v.qq.com/x/cover/1w2omk5214nky9w.html,qq,你是我的幸福
14390000,9.5,https://v.qq.com/x/cover/zmqagh1c6fhi74e.html,qq,妙警贼探第六季
980000,6.7,https://v.qq.com/x/cover/k7fq3z0izr023ou.html,qq,不堪回首
390000,7.7,https://v.qq.com/x/cover/xrmzqqulk9gymeh.html,qq,便衣警察
3230000,8.1,https://v.qq.com/x/cover/0v0h9j8zvgin6g4.html,qq,肥猫寻亲记之明天会更好
5970000,7.2,https://v.qq.com/x/cover/10zav6n7prc12gg.html,qq,陆小凤之决战前后
810000,7.2,https://v.qq.com/x/cover/olxijyosbe81dzg.html,qq,挣扎
400000,8.9,https://v.qq.com/x/cover/df2pt4jxek5kal1.html,qq,生活秀
33470000,7.4,https://v.qq.com/x/cover/fqapv2jmwp50m5h.html,qq,解忧公主欢乐周边
190000,7.5,https://v.qq.com/x/cover/pspr6t36s6idhbp.html,qq,家有宝贝
1700000,7.9,https://v.qq.com/x/cover/mjq8kpsk489sbpk.html,qq,大雪无痕
20000,7.2,https://v.qq.com/x/cover/60b0wkiziqkq1wj.html,qq,青春问号
14940000,6.3,https://v.qq.com/x/cover/db0f10gs0pnl4an.html,qq,春光灿烂猪九妹
21840000,6.8,https://v.qq.com/x/cover/4otyap7eii2s4oj.html,qq,二胎时代[未删减版]
540000,7.7,https://v.qq.com/x/cover/g1z8612ozoa7c92.html,qq,守望
670000,7.9,https://v.qq.com/x/cover/l7b9qvo3a9ncias.html,qq,矿山人家
4390000,9.2,https://v.qq.com/x/cover/p7y6c6fgbxjrqih.html,qq,蓝雾
100000000,6.3,https://v.qq.com/x/cover/r76x25edikm7qbb.html,qq,末代皇帝传奇
41070000,8.3,https://v.qq.com/x/cover/yd6t0etiuj6aicz.html,qq,绿箭侠第三季
6180000,6.9,https://v.qq.com/x/cover/hknabb8v4f5fwsn.html,qq,婆家娘家 第1部
62480000,7.7,https://v.qq.com/x/cover/sj02a5knuese601.html,qq,金甲战士
3010000,7.1,https://v.qq.com/x/cover/ykw0tarxzdo7d3o.html,qq,无名火
84590000,8.3,https://v.qq.com/x/cover/u8x78ug53ql0t8x.html,qq,咱们结婚吧[TV版]
66770000,6.4,https://v.qq.com/x/cover/bycpjw0ze9oyu9j.html,qq,神犬小七[未删减版]
7180000,8.0,https://v.qq.com/x/cover/w31cpxla0c5gogr.html,qq,秋香点伯虎
550000,7.0,https://v.qq.com/x/cover/rxh8zlxzd4u6vg9.html,qq,半个月亮
350000,6.7,https://v.qq.com/x/cover/4mf276dnku4po26.html,qq,生死情劫
12120000,7.9,https://v.qq.com/x/cover/u2y1uxxyd5p7quc.html,qq,亲爱的
830000,6.7,https://v.qq.com/x/cover/pmv0uc11mv6122c.html,qq,嫂子的情感时代
5140000,7.5,https://v.qq.com/x/cover/rkn1u85kgyvoz48.html,qq,乡村爱情变奏曲
1260000,9.6,https://v.qq.com/x/cover/qchw40ppu6ybkq3.html,qq,绝命毒师第四季
20000,7.3,https://v.qq.com/x/cover/zdwgc1a9g2un8cd.html,qq,南方盛典
50000,7.9,https://v.qq.com/x/cover/g66l5s0pxexjnhs.html,qq,家在大巴窑
47040000,8.5,https://v.qq.com/x/cover/ksg46ry70o6cp78.html,qq,绿箭侠第二季
400000,7.9,https://v.qq.com/x/cover/gsdrox2ushna27a.html,qq,山花烂漫时
120000,8.7,https://v.qq.com/x/cover/z01okxppsiib88a.html,qq,校园恰恰恰
3120000,7.9,https://v.qq.com/x/cover/jp56vrw22rrg5er.html,qq,马店
1160000,8.4,https://v.qq.com/x/cover/hf8n2ds9nt03qgz.html,qq,红衣坊
18510000,6.3,https://v.qq.com/x/cover/4o33nygqs3wd8xw.html,qq,如果我爱你[未删减版]
30600000,6.3,https://v.qq.com/x/cover/qluf43dcdndpnc1.html,qq,爱情心心相印
23550000,8.5,https://v.qq.com/x/cover/bnxrqesmmhl3f3f.html,qq,大河儿女
110000,7.5,https://v.qq.com/x/cover/5k6tiw6uf4q4zyv.html,qq,蓝顶会所
60860000,6.3,https://v.qq.com/x/cover/jiuh52sk9opecp8.html,qq,寂寞空庭春欲晚·槽点大集合
24800000,8.5,https://v.qq.com/x/cover/77x5khf9l75cxe9.html,qq,传闻中的七公主
4150000,9.1,https://v.qq.com/x/cover/wpve1msnac4sz4r.html,qq,真爱如血第五季
6170000,9.0,https://v.qq.com/x/cover/o9p23oqidr38re0.html,qq,冬至
1210000,9.3,https://v.qq.com/x/cover/7qswmitcgf9kor5.html,qq,绝命毒师第一季
240000,7.7,https://v.qq.com/x/cover/buxj6ivno16ybo4.html,qq,京都纪事
590000,8.0,https://v.qq.com/x/cover/f2g0hlm55i7aua4.html,qq,悲情红与黑
130000,6.9,https://v.qq.com/x/cover/785gi8vm46euu9n.html,qq,如果还有明天
7770000,9.3,https://v.qq.com/x/cover/j5f0im37sqb4vo5.html,qq,黑道家族全集
24570000,6.6,https://v.qq.com/x/cover/muo97a04oqo8key.html,qq,刀尖上行走
50000,7.0,https://v.qq.com/x/cover/j6z3miwl2fzvpaf.html,qq,更年期的幸福生活
21340000,8.6,https://v.qq.com/x/cover/xlqot1j7dt0sbfh.html,qq,美少女的谎言第一季
20690000,9.4,https://v.qq.com/x/cover/chap5mhdy4nrwuf.html,qq,Hi 男朋友
10610000,9.3,https://v.qq.com/x/cover/ugquebdcrihanlf.html,qq,国土安全第二季
1480000,9.7,https://v.qq.com/x/cover/s7iexodqfujtotn.html,qq,绝命毒师第五季
950000,7.7,https://v.qq.com/x/cover/8vc2harf2r44pma.html,qq,婚内外
1910000,8.2,https://v.qq.com/x/cover/ieg4irmaspns40j.html,qq,浪女大厨
4930000,8.6,https://v.qq.com/x/cover/8c7032ainzrre43.html,qq,大学生士兵的故事2
1180000,7.7,https://v.qq.com/x/cover/b129hla7pi7443q.html,qq,有泪悄悄流
20000,7.5,https://v.qq.com/x/cover/pdxcig8yyqhdhyz.html,qq,面子
3320000,6.4,https://v.qq.com/x/cover/0zokrav33wxdfjj.html,qq,非亲姐妹
12280000,8.7,https://v.qq.com/x/cover/dfrsr3ptk1pdzna.html,qq,51号兵站
40000,7.3,https://v.qq.com/x/cover/ermg8egime382p5.html,qq,梦幻青春
3300000,6.6,https://v.qq.com/x/cover/w8qxzsqol194vha.html,qq,奇妙的时光之旅[未删减版]
93310000,7.6,https://v.qq.com/x/cover/njhgeg9yo1qubt8.html,qq,错放你的手
3770000,7.6,https://v.qq.com/x/cover/abqheswf86z1h53.html,qq,云画的月光
90000,7.1,https://v.qq.com/x/cover/tugew6pn9h9p5c0.html,qq,出去走走
6840000,8.9,https://v.qq.com/x/cover/6jbxh2fksjafs6s.html,qq,魔王
58730000,6.5,https://v.qq.com/x/cover/63qtd7xzljhtzrd.html,qq,青云志仙侠盛典
100000000,8.1,https://v.qq.com/x/cover/nczvsdxyn3tih6y.html,qq,菜鸟阎王
4000000,8.7,https://v.qq.com/x/cover/9fsk12uj3rnpual.html,qq,美丽人生
1960000,8.6,https://v.qq.com/x/cover/fo3ckuypxlag25c.html,qq,侬本多情
1810000,7.2,https://v.qq.com/x/cover/p6nem4f3uqb291t.html,qq,嫉妒的化身
3880000,7.9,https://v.qq.com/x/cover/2ogqakj8e7ej1mi.html,qq,追捕 2003版
21710000,6.6,https://v.qq.com/x/cover/ou4clsk2h44079e.html,qq,大江东去
36550000,7.6,https://v.qq.com/x/cover/4c1q54dhh4n8a4v.html,qq,中韩男神吻戏大PK
100000000,8.3,https://v.qq.com/x/cover/fxqf6a0b71qke2t.html,qq,好大一个家
4100000,7.4,https://v.qq.com/x/cover/k095g122pcmiayo.html,qq,麻雀李易峰CUT
530000,7.8,https://v.qq.com/x/cover/3z3dp3kdta03w1z.html,qq,家事无理
30000,7.2,https://v.qq.com/x/cover/1h3m8fpa3dji67w.html,qq,台上人家
36190000,8.6,https://v.qq.com/x/cover/v2xl6zkrsjrx4pt.html,qq,传奇之王
14550000,8.0,https://v.qq.com/x/cover/j17fum9c5o6sq1d.html,qq,毒爱
160000,7.7,https://v.qq.com/x/cover/ljakk57edlhsokh.html,qq,崛起
19890000,7.9,https://v.qq.com/x/cover/6oimrqhhn0ase2i.html,qq,一片丹心蒲公英
200000000,8.7,https://v.qq.com/x/cover/q0c1lhfa4umqbw3.html,qq,Triangle三角
230000,7.2,https://v.qq.com/x/cover/wye1jc2dvsf31j1.html,qq,离你有多远
1760000,7.1,https://v.qq.com/x/cover/9dp1wnan358vkbo.html,qq,后来
11520000,6.5,https://v.qq.com/x/cover/4b9yd6xccissy0s.html,qq,背着奶奶进城
12840000,6.4,https://v.qq.com/x/cover/ugs3jnxl1up1699.html,qq,日落之前爱上你
4000000,7.9,https://v.qq.com/x/cover/0d3ha5sbupuyht3.html,qq,惊险生活
88080000,6.5,https://v.qq.com/x/cover/bf7zbmqkaqnb48o.html,qq,寒冬
960000,7.6,https://v.qq.com/x/cover/zljvglgx9z8xjgg.html,qq,爱你真的不容易
26160000,9.5,https://v.qq.com/x/cover/ifl060e20e9b3fg.html,qq,妙警贼探第三季
400000,4.5,https://v.qq.com/x/cover/jzty71rj3jyefdl.html,qq,勇士的最后秘密
370000,7.6,https://v.qq.com/x/cover/9pvn7kzrx4nyxcy.html,qq,咱们小城故事多
16420000,8.4,https://v.qq.com/x/cover/1ku8icd4ewdmvik.html,qq,爱情中毒
10000,7.6,https://v.qq.com/x/cover/b49da6w3uvr6kig.html,qq,铁爷茶馆
31650000,8.7,https://v.qq.com/x/cover/1dy0wkuij5785kh.html,qq,初代吸血鬼第一季
1300000,9.1,https://v.qq.com/x/cover/ctc033n8ntovnt9.html,qq,废柴联盟第六季
1060000,8.0,https://v.qq.com/x/cover/i6kir9td92cso6s.html,qq,燃情密码
30000,7.5,https://v.qq.com/x/cover/uo0236tujth9bbx.html,qq,老婆大人俱乐部
3010000,7.8,https://v.qq.com/x/cover/k3f5yk7f2g3lufn.html,qq,美丽的契约
4020000,7.8,https://v.qq.com/x/cover/m9h3njzggq0ynsq.html,qq,203破案组
2540000,6.5,https://v.qq.com/x/cover/qd6pntneteoht34.html,qq,顶级生活 第1季
3690000,7.6,https://v.qq.com/x/cover/t93tin6koznjzlg.html,qq,任意依恋
96540000,4.9,https://v.qq.com/x/cover/0hdxhb9oug3z9th.html,qq,江南四大才子
6660000,9.5,https://v.qq.com/x/cover/ijilh0frmu96sbf.html,qq,硅谷第一季
520000,8.1,https://v.qq.com/x/cover/nj4kqx3bvkw2deb.html,qq,大地
15120000,8.3,https://v.qq.com/x/cover/cy3jcxuzurmtnft.html,qq,范府大院
190000,7.2,https://v.qq.com/x/cover/ceu3ppwvbl1uy27.html,qq,激荡时代
20000,7.5,https://v.qq.com/x/cover/y4c1bauyz251290.html,qq,往事苍茫
3540000,6.2,https://v.qq.com/x/cover/ri6r2p9jnfo52ih.html,qq,黄金背后
490000,6.9,https://v.qq.com/x/cover/aic3yg6leqadk0n.html,qq,乱世英豪
15540000,8.5,https://v.qq.com/x/cover/3zk5p4bka9ix0r8.html,qq,长安三怪探【TV版】
25570000,8.7,https://v.qq.com/x/cover/9jp1e7otlzb31ka.html,qq,初代吸血鬼第二季
960000,6.8,https://v.qq.com/x/cover/4bzcet6vdfwnbrc.html,qq,士兵的故事
100000000,7.8,https://v.qq.com/x/cover/hcaf6iqe8frs38z.html,qq,没说不爱你
2530000,7.0,https://v.qq.com/x/cover/t9djv56mm08uytn.html,qq,不可饶恕
12620000,8.8,https://v.qq.com/x/cover/dqr22o96vt6cw87.html,qq,爱上男主播
6490000,8.0,https://v.qq.com/x/cover/goxu0ctzpt6qkep.html,qq,子夜
1520000,7.9,https://v.qq.com/x/cover/9kezplqkz8z7ici.html,qq,欲望狙击
56890000,7.1,https://v.qq.com/x/cover/qmoncx4tpmnioa9.html,qq,我的祖宗啊
16760000,8.7,https://v.qq.com/x/cover/cetz6rklqat3kxl.html,qq,远古入侵第三季
19080000,8.1,https://v.qq.com/x/cover/p6t2prsa0gx3n4s.html,qq,天网
210000,7.0,https://v.qq.com/x/cover/l54ywn2r8yh6zdu.html,qq,贫富人生
6750000,7.7,https://v.qq.com/x/cover/xvystf1f9u1xqi7.html,qq,三个男人的同居日常
360000,8.1,https://v.qq.com/x/cover/y3dxdv6eizvcgpk.html,qq,那刻的怦然心动
390000,6.7,https://v.qq.com/x/cover/xpu952oo5tr9yzl.html,qq,全职高手
3280000,8.8,https://v.qq.com/x/cover/87o98m8xwzegy37.html,qq,万卷楼
1160000,7.0,https://v.qq.com/x/cover/awsa7d6s5swucbo.html,qq,白鹿原
300000000,8.4,https://v.qq.com/x/cover/89l4shd2rj1uz9t.html,qq,奇皇后
14270000,8.3,https://v.qq.com/x/cover/qnrt9ekntexlw07.html,qq,新警事之隐形兄弟
4640000,8.9,https://v.qq.com/x/cover/4ca4ti2a7ga4zbf.html,qq,好想好想谈恋爱
2850000,8.4,https://v.qq.com/x/cover/f51moiqfuqucmo0.html,qq,东归英雄传
84840000,6.4,https://v.qq.com/x/cover/6x00wpwwa2qvkmp.html,qq,幸福媳妇成长记
100000000,7.6,https://v.qq.com/x/cover/kx5lh7soutwllbh.html,qq,不可思议
74810000,6.3,https://v.qq.com/x/cover/intwybfl1bn71i6.html,qq,如果爱可以重来
840000,7.8,https://v.qq.com/x/cover/ybggvtmseisa8q3.html,qq,日出朝阳沟
100000000,8.5,https://v.qq.com/x/cover/hm9nj2m08ifh9fe.html,qq,世界辣么大
22690000,6.9,https://v.qq.com/x/cover/4p2f6t9uqakl86v.html,qq,郑州屌丝
2020000,6.9,https://v.qq.com/x/cover/5efoq1tkcb84guq.html,qq,远山的红叶
5550000,9.4,https://v.qq.com/x/cover/44d0j6csdb2o2ar.html,qq,美丽人生
1140000,8.6,https://v.qq.com/x/cover/e9xdod3oqvzzmpk.html,qq,"我爱你,再见"
630000,8.4,https://v.qq.com/x/cover/j2wuhtked7yearp.html,qq,乱世飘萍
1130000,7.1,https://v.qq.com/x/cover/s1708q2ikfs4wwo.html,qq,北京假日
21960000,9.4,https://v.qq.com/x/cover/40zcgl2ijgbsyhf.html,qq,罗马第一季
3310000,8.6,https://v.qq.com/x/cover/l28g36gte1zfehr.html,qq,婚后五年
8740000,8.6,https://v.qq.com/x/cover/gk9bmjc2e1c3ovt.html,qq,秘密图纸
810000,9.2,https://v.qq.com/x/cover/9uqjc086dvrc3sz.html,qq,这里的黎明静悄悄
450000,8.5,https://v.qq.com/x/cover/spejggsqc048qt3.html,qq,风吹云动星不动
69230000,6.2,https://v.qq.com/x/cover/9oq1gmfenb07sio.html,qq,家和万事兴之兄弟姐妹【未删减版】
7030000,6.2,https://v.qq.com/x/cover/wnko4ss6g1f5vgg.html,qq,飞刀又见飞刀
50770000,7.0,https://v.qq.com/x/cover/vlm3h5gnuqx8g1l.html,qq,宝乐婶的烦心事
4470000,7.1,https://v.qq.com/x/cover/9mc6bxtwnb1sv49.html,qq,奇志
22990000,8.2,https://v.qq.com/x/cover/hq73hvoia5t5krz.html,qq,葡萄园里的那男子
20580000,7.5,https://v.qq.com/x/cover/3l8287v2wtmxqdp.html,qq,老九门精彩周边
6450000,7.6,https://v.qq.com/x/cover/0wl9yb1k56wtgwx.html,qq,月光宝盒的秘密
120000,7.6,https://v.qq.com/x/cover/vnc1cflbcxw9y01.html,qq,非常代价
